parameter,lot_id,date,Owner
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
PCHK_0.1V_01_LT,A25NF,2022-05-12,BEOL
vchnA_MD_DUT1_RES_LT,A25NF,2022-05-12,BEOL
vchnA_S7_DUT1_RES_LT,A25NF,2022-05-12,BEOL
METAL_KELVIN_M4_LT,A25NF,2022-05-12,BEOL
METAL_KELVIN_J4_LT,A25NF,2022-05-12,BEOL
ISOVIA_V2_RES_LT,A25NF,2022-05-12,BEOL
ISOVIA_ISO_MD_Res_LT,A25NF,2022-05-12,BEOL
ISOVIA_ISO_Y1_LT,A25NF,2022-05-12,BEOL
BEOL_STK_V3_kelvin~Res_LT,A25NF,2022-05-12,BEOL
BEOL_STK_MD_kelvin~Res_LT,A25NF,2022-05-12,BEOL
BEOL_STK_S6_kelvin~Res_LT,A25NF,2022-05-12,BEOL
PL032S_FET_PU_Iginv_LT,A25NF,2022-05-12,SRAM
TPLL053_1b_RPD_Iginv_LT,A25NF,2022-05-12,SRAM
Cap_N_type_LVT_3_8_60_162000_Cov_LT,A25NF,2022-05-12,Device
Cap_P_type_ULVT_3_8_60_MDB_54000_Cinv@0.75V_LT,A25NF,2022-05-12,Device
Cap_P_type_ULVT_3_8_60_MDB_54000_Cov_LT,A25NF,2022-05-12,Device
CAP_P_ULVT_4_150_230_7700_Ij_LT,A25NF,2022-05-12,Device
Cap_P_type_LVT_20_200_280_20400_Toxgl_LT,A25NF,2022-05-12,Device
Toxgl_P_type_LVT_20_200_280_20400_1V_LT,A25NF,2022-05-12,Device
MIMCAP_QM_HMPM_1900x600_cap_LT,A21HN,2022-04-20,BEOL
MIMCAP_QM_HMPM_20x20_cap_LT,A21HN,2022-04-20,BEOL
MIMCAP_QM_HMPM_30x30_cap_LT,A21HN,2022-04-20,BEOL
MIMCAP_QM_PM_20x20_cap_LT,A21HN,2022-04-20,BEOL
MIMCAP_QM_PM_30x30_cap_LT,A21HN,2022-04-20,BEOL
MIMCAP_QM_HM_20x20_cap_LT,A21HN,2022-04-20,BEOL
MIMCAP_QM_HM_30x30_cap_LT,A21HN,2022-04-20,BEOL
VCHN_JQ2_chn2_RES_LT,A21HN,2022-04-20,BEOL
QMETAL_M4_LKG~Lk_LT,A21HN,2022-04-20,REL
vchnC_MD_DUT1_RES_LT,A21HN,2022-04-20,BEOL
vchnD_MD_DUT1_RES_LT,A21HN,2022-04-20,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
PCHK_0.1V_05_LT,A22U5,2022-04-15,BEOL
VCHN_JQ2_chn1_RES_LT,A22U5,2022-04-15,BEOL
METAL_KELVIN_Z4_LT,A22U5,2022-04-15,BEOL
QMIM_10x10x480ea_PM_LKG~Lk_LT,A23X1,2022-04-15,BEOL
QMIM_500x500x1ea_PM_LKG~Lk_LT,A23X1,2022-04-15,BEOL
QMIM_500x500x1ea_PM~BV_LT,A23X1,2022-04-15,BEOL
QMETAL_M4~BV_LT,A1YGC,2022-04-13,REL
VNCAP_M2_D8_40_44_DUT1_LT,A231T,2022-04-12,BEOL
ISOVIA_BAR_V_MD_Res_LT,A231T,2022-04-12,BEOL
ROSL9TNPG~Freq_075_LT,A1YGC,2022-04-12,Device
VR_SN_27_20_8_54_Vbd_v3_LT,A20PB,2022-04-09,REL
B1_BEOLCAP_lateral_C0_LT,A1ZT5,2022-04-07,BEOL
B1_BEOLCAP_total_C0_LT,A1ZT5,2022-04-07,BEOL
WireRes_M1_3W3S_H_Res_LT,A1ZT5,2022-04-07,BEOL
WireRes_B1_3W3S_Res_LT,A1ZT5,2022-04-07,BEOL
CMBSRP_B1_H_DUT4_RES_LT,A1ZT5,2022-04-07,BEOL
CMBSRP_B1_H_DUT3_RES_LT,A1ZT5,2022-04-07,BEOL
CMBSRP_B1_H_DUT2_RES_LT,A1ZT5,2022-04-07,BEOL
METAL_KELVIN_D7_LT,A1ZNK,2022-03-17,BEOL
METAL_KELVIN_B1_LT,A1ZNK,2022-03-17,BEOL
BEOL_STK_V1_kelvin~Res_LT,A1ZNK,2022-03-17,BEOL
P032_ISB_LT,A1ZNK,2022-03-17,SRAM
DLW_N_EG_200_280_DDB_4_Ihigh@1.8V_LT,A1ZNK,2022-03-17,Device
DLW_N_LVT_100_180_DDB_4_Vtsat@0.75V_LT,A1ZNK,2022-03-17,Device
DLW_N_LVT_100_180_DDB_4_Vta@0.375_LT,A1ZNK,2022-03-17,Device
DLW_N_LVT_70_150_DDB_4_Vta@0.375_LT,A1ZNK,2022-03-17,Device
DLW_N_LVT_40_100_DDB_4_Vtsat@0.75V_LT,A1ZNK,2022-03-17,Device
DLW_N_LVT_40_100_DDB_4_Vta@0.375_LT,A1ZNK,2022-03-17,Device
DLW_N_LVT_30_90_DDB_4_Vtsat@0.75V_LT,A1ZNK,2022-03-17,Device
ncap_0.15_Cgd@Vgd=0.3V_1M_LT,A1ZNK,2022-03-17,Device
Cap_N_type_SLVT_3_8_60_54000_Cinv@0.75V_LT,A1ZNK,2022-03-17,Device
ROL9T4FMDBMOS~Freq_075_LT,A1ZNK,2022-03-17,Device
ROR9T4FMDBMOS~Freq_075_LT,A1ZNK,2022-03-17,Device
CMBSRP_D7_DUT1_RES_LT,A1ZNK,2022-03-17,BEOL
CMBSRP_B1_H_DUT1_RES_LT,A1ZNK,2022-03-17,BEOL
ncap_0.15_Cgd@Vgd=0.25V_1M_LT,A1ZNK,2022-03-17,Device
ncap_0.15_Cgd@Vgd=0.2V_1M_LT,A1ZNK,2022-03-17,Device
ncap_0.15_Cgd@Vgd=0.4V_1M_LT,A1ZNK,2022-03-17,Device
