parameter,lot_id,date,Owner
PL032S_bit_PD_R_Vtlin_M1,A2BZY,2022-08-05,SRAM
PL032S_bit_PG_L_Vtlin_M1,A2BZY,2022-08-05,SRAM
PL032S_bit_PG_R_Vtlin_M1,A2BZY,2022-08-05,SRAM
PL032S_bit_PD_L_Idsat_M1,A2BZY,2022-08-05,SRAM
PL032S_bit_PD_R_Idsat_M1,A2BZY,2022-08-05,SRAM
PL032S_bit_PG_R_Idsat_M1,A2BZY,2022-08-05,SRAM
PL032S_bit_PG_R_Idlin_M1,A2BZY,2022-08-05,SRAM
PL032S_IREAD_L_M1,A2BZY,2022-08-05,SRAM
PL032S_IREAD_R_M1,A2BZY,2022-08-05,SRAM
TPLL053_Iread_RP_M1,A2BZY,2022-08-05,SRAM
TPLL053_FET_RPD_Vtlin_M1,A2BZY,2022-08-05,SRAM
TPLL053_FET_RPG_Vtlin_M1,A2BZY,2022-08-05,SRAM
TPLL053_FET_RPD_Idsat_M1,A2BZY,2022-08-05,SRAM
TPLL053_FET_RPG_Idsat_M1,A2BZY,2022-08-05,SRAM
TPLL053_FET_RPD_Idlin_M1,A2BZY,2022-08-05,SRAM
TPLL053_FET_RPG_Idlin_M1,A2BZY,2022-08-05,SRAM
P032_FET_PG_Idsat_M1,A2BZY,2022-08-05,SRAM
PL032S_FET_PD_Idsat_M1,A2BZY,2022-08-05,SRAM
P032_FET_PG_Idlin_M1,A2BZY,2022-08-05,SRAM
P032_FET_PU_Idlin_M1,A2BZY,2022-08-05,SRAM
PL032S_FET_PD_Idlin_M1,A2BZY,2022-08-05,SRAM
PL032S_FET_PG_Idlin_M1,A2BZY,2022-08-05,SRAM
egncap_0.15_Cgd@Vgd=0.2V_1M_M1,A2BZY,2022-08-05,Device
egncap_0.15_Cgd@Vgd=-0.5V_1M_M1,A2BZY,2022-08-05,Device
ncap_0.15_Ig@Vgd=0.75V_M1,A2BZY,2022-08-05,Device
NL9T4FMDBREF~Vtsat_100n_M1,A2BZY,2022-08-05,Device
NL9T4FMDBREF~Vtlin_100n_M1,A2BZY,2022-08-05,Device
Toxgl_N_type_LVT_20_200_280_20400_1V_M1,A2BZY,2022-08-05,Device
Toxgl_P_type_RVT_3_8_60_MDB_54000_1V_M1,A2BZY,2022-08-05,Device
egncap_0.15_Cgd@Vgd=0.1V_1M_M1,A2BZY,2022-08-05,Device
egncap_0.15_Cgd@Vgd=0.25V_1M_M1,A2BZY,2022-08-05,Device
egncap_0.15_Cgd@Vgd=-0.1V_1M_M1,A2BZY,2022-08-05,Device
egncap_0.15_Cgd@Vgd=-0.25V_1M_M1,A2BZY,2022-08-05,Device
P032_1b_PD_Vtsat_avg_M1,A2BZY,2022-08-05,SRAM
P032_1b_PG_Vtsat_avg_M1,A2BZY,2022-08-05,SRAM
P032_1b_PD_Idsat_avg_M1,A2BZY,2022-08-05,SRAM
P032_1b_PU_Idsat_avg_M1,A2BZY,2022-08-05,SRAM
PL032S_1b_PD_Vtsat_avg_M1,A2BZY,2022-08-05,SRAM
PL032S_1b_PG_Idsat_avg_M1,A2BZY,2022-08-05,SRAM
TPLL053_1b_RPD_Idlin_M1,A2BZY,2022-08-05,SRAM
TPLL053_1b_RPD_Idsat_M1,A2BZY,2022-08-05,SRAM
TPLL053_1b_RPG_Idlin_M1,A2BZY,2022-08-05,SRAM
TPLL053_1b_RPG_Idsat_M1,A2BZY,2022-08-05,SRAM
CAP_P_LVT_20_200_280_LB_20400_Ij_M1,A2BZY,2022-08-05,Device
Cap_P_type_RVT_3_8_60_MDB_54000_Ij@0.75V_M1,A2B6G,2022-06-22,Device
DLW_N_LVT_100_180_DDB_4_Ioffd@0.75V_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_30_90_DDB_4_Idlin_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.4Vod_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.5Vod_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.8Vod_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_40_100_DDB_4_Idlin_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.4Vod_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.5Vod_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.8Vod_M1,A2B6G,2022-06-22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.8Vod_M1,A2B6G,2022-06-22,Device
DLW_P_EG_150_230_DDB_4_Idlin_M1,A2B6G,2022-06-22,Device
PL032S_FET_PD_Vtsat_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PG_Vtsat_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PD_Vtlin_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PG_Vtlin_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PD_Idoff_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PG_Idoff_M1,A2B6G,2022-06-22,SRAM
TPLL053_FET_RPD_Vtsat_M1,A2B6G,2022-06-22,SRAM
TPLL053_FET_RPG_Vtsat_M1,A2B6G,2022-06-22,SRAM
TPLL053_FET_RPD_Idoff_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PG_Igoff_M1,A2B6G,2022-06-22,SRAM
P032_FET_PU_Idsat_M1,A2B6G,2022-06-22,SRAM
PL032S_FET_PG_Idsat_M1,A2B6G,2022-06-22,SRAM
PL032S_1b_PG_Vtsat_avg_M1,A2B6G,2022-06-22,SRAM
PL032S_4FET_PG_Isoff_M1,A2B6G,2022-06-22,SRAM
TPLL053_1b_RPD_Isoff_M1,A2B6G,2022-06-22,SRAM
TPLL053_1b_RPD_Idoff_M1,A2B6G,2022-06-22,SRAM
TPLL053_1b_RPD_Vtsat_M1,A2B6G,2022-06-22,SRAM
TPLL053_1b_RPG_Isoff_M1,A2B6G,2022-06-22,SRAM
TPLL053_1b_RPG_Idoff_M1,A2B6G,2022-06-22,SRAM
TPLL053_4FET_RPD_Isoff_M1,A2B6G,2022-06-22,SRAM
