parameter,lot_id,date,Owner
DLW_P_LVT_200_280_DDB_4_Idlin_LT,A2ABD,2022-10-12,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.5Vod_LT,A2ABD,2022-10-12,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.4Vod_LT,A2ABD,2022-10-12,Device
DLW_P_LVT_150_230_DDB_4_Idlin_LT,A2ABD,2022-10-12,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.4Vod_LT,A2ABD,2022-10-12,Device
DLW_P_LVT_100_180_DDB_4_Idlin_LT,A2ABD,2022-10-12,Device
DLW_P_LVT_70_150_DDB_4_Idlin_LT,A2ABD,2022-10-12,Device
PUL9T4FMDBREF~Rch3_LT,A2ABD,2022-10-12,Device
HOL_MOL_VBD_LR_DUTN_VRAMP_LT,A2ABD,2022-10-12,REL
HOL_MOL_VBD_LR_DUTN_VST1_LT,A2ABD,2022-10-12,REL
HOL_MOL_VBD_LR_DUTP_VRAMP_LT,A2ABD,2022-10-12,REL
HOL_MOL_VBD_UL_DUTP_VRAMP_LT,A2ABD,2022-10-12,REL
OI1_wide_4000_4pt~Res_LT,A2ABD,2022-10-12,BEOL
HOL_MOL_VBD_UR_DUTN_VST1_LT,A2ABD,2022-10-12,REL
Cap_P_type_SLVT_4_150_230_7700_Cov_LT,A2BTA,2022-09-21,Device
QVIACHN_V1_M1~BV_LT,AZB6U,2022-08-16,REL
EGN_PBTI_150_20F_PreVt_LT,AZB6U,2022-08-16,REL
EGP_NBTI_150_20F_PreVt_LT,AZB6U,2022-08-16,REL
UN_PBTI_PID_6X_08_PreVt_LT,AZB6U,2022-08-16,REL
UP_NBTI_PID_6X_08_PreVt_LT,AZB6U,2022-08-16,REL
EGN_PBTI_PID_6X_150_PreVt_LT,AZB6U,2022-08-16,REL
EGP_NBTI_PID_6X_150_PreVt_LT,AZB6U,2022-08-16,REL
SGN_PBTI_08_40F_U_PreVt_LT,AZB6U,2022-08-16,REL
SGP_NBTI_150_08_40F_U_PreVt_LT,AZB6U,2022-08-16,REL
SGP_NBTI_150_08_40F_U_SHIFT1_LT,AZB6U,2022-08-16,REL
SP_HCI_before_lin_LT,AZB6U,2022-08-16,REL
SP_HCI_stress_ileak_IB_LT,AZB6U,2022-08-16,REL
9T_V1V2PWR_4pt~Res_LT,AZB6U,2022-08-15,BEOL
BEOLCAP_M3_VERTICAL_LT,AZB6U,2022-08-15,BEOL
B1_BEOLCAP_total_C0_LT,AZB6U,2022-08-15,BEOL
vchnA_V1_DUT1_RES_LT,AZB6U,2022-08-15,BEOL
vchnB_V1_DUT1_RES_LT,AZB6U,2022-08-15,BEOL
vchnA_V1_DUT2_RES_LT,AZB6U,2022-08-15,BEOL
vchnB_V1_DUT2_RES_LT,AZB6U,2022-08-15,BEOL
CMBSRP_M3_DUT8_RES_LT,AZB6U,2022-08-15,BEOL
CMBSRP_M3_DUT1_RES_LT,AZB6U,2022-08-15,BEOL
ISOVIA_E_V0_Res_LT,AZB6U,2022-08-15,BEOL
M3PWR_w36s21_4pt~Res_LT,AZB6U,2022-08-15,BEOL
M3PWR_w36s33_4pt~Res_LT,AZB6U,2022-08-15,BEOL
M3PWR_w36s62_4pt~Res_LT,AZB6U,2022-08-15,BEOL
BEOL_STK_V1_kelvin~Res_LT,AZB6U,2022-08-15,BEOL
BEOL_STK_V2_kelvin~Res_LT,AZB6U,2022-08-15,BEOL
9T_V1BARPWR_4pt~Res_LT,AZB6U,2022-08-15,BEOL
PL032S_wl_cap_LT,AZB6U,2022-08-15,SRAM
DLW_P_EG_200_280_DDB_4_Idsat@1.8V_LT,AZB6U,2022-08-15,Device
DLW_P_EG_150_230_DDB_4_Ilow@1.8V_LT,AZB6U,2022-08-15,Device
DLW_P_EGV_100_180_DDB_4_Ilow@1.5V_LT,AZB6U,2022-08-15,Device
DLW_P_EGU_80_160_DDB_4_Gm2_LT,AZB6U,2022-08-15,Device
PUL9T4FMDBREF~Rodlin4_100n_LT,AZB6U,2022-08-15,Device
PSL9T4FMDBREF~Rodlin4_100n_LT,AZB6U,2022-08-15,Device
PSL9T4FMDBREF~Rext3_LT,AZB6U,2022-08-15,Device
PL9T4FMDBREF~Rodlin4_100n_LT,AZB6U,2022-08-15,Device
ROSL9TPPG~Freq_090_LT,AZB6U,2022-08-15,Device
vchnA_V1_DUT3_RES_LT,AZB6U,2022-08-15,BEOL
vchnB_V1_DUT3_RES_LT,AZB6U,2022-08-15,BEOL
vchnA_V1_DUT4_RES_LT,AZB6U,2022-08-15,BEOL
vchnB_V1_DUT4_RES_LT,AZB6U,2022-08-15,BEOL
vchnA_V1_DUT5_RES_LT,AZB6U,2022-08-15,BEOL
vchnB_V1_DUT5_RES_LT,AZB6U,2022-08-15,BEOL
vchnA_V1_DUT6_RES_LT,AZB6U,2022-08-15,BEOL
vchnB_V1_DUT6_RES_LT,AZB6U,2022-08-15,BEOL
HOL_MOL_VBD_UL_DUTN_VRAMP_LT,AZB6U,2022-08-15,REL
ISOVIA_LRG_V1_Res_LT,AZB6U,2022-08-15,BEOL
ISOVIA_PAB_V1_Res_LT,AZB6U,2022-08-15,BEOL
HOL_MOL_VBD_UR_DUTN_VRAMP_LT,AZB6U,2022-08-15,REL
QMETAL_D8_LKG~Lk_LT,A29AR,2022-07-17,REL
SP_HCI_before_095_LT,A29AR,2022-07-17,REL
H1_BEOLCAP_lateral_C0_LT,A28R6,2022-07-16,BEOL
METAL_KELVIN_H1_LT,A28R6,2022-07-16,BEOL
9T_V2BARPWR_4pt~Res_LT,A28R6,2022-07-16,BEOL
TPLL053_1b_RPD_Iginv_LT,A28R6,2022-07-16,SRAM
CMBSRP_H4_V_DUT4_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H4_V_DUT3_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H4_V_DUT2_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H4_V_DUT1_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H1_H_DUT4_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H1_H_DUT3_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H1_H_DUT2_RES_LT,A28R6,2022-07-16,BEOL
CMBSRP_H1_H_DUT1_RES_LT,A28R6,2022-07-16,BEOL
EGP_NBTI_PID_6X_150_Ref_ID_LT,A291X,2022-06-19,REL
BEOLCAP_D8_1w1s_TOTAL_C0_LT,A291X,2022-06-15,BEOL
VNCAP_D5_D8_40_48_DUT1_short_LT,A291X,2022-06-15,BEOL
WireRes_D8_3W3S_Res_LT,A291X,2022-06-15,BEOL
DLW_P_EGV_100_180_DDB_4_Ihigh@1.5V_LT,A291X,2022-06-15,Device
DLW_P_EGV_100_180_DDB_4_Idsat@1.5V_LT,A291X,2022-06-15,Device
DLW_P_EGV_100_180_DDB_4_Gm2_LT,A291X,2022-06-15,Device
DLW_P_EGU_80_160_DDB_4_Ilow@1.2V_LT,A291X,2022-06-15,Device
DLW_P_EGU_80_160_DDB_4_Ihigh@1.2V_LT,A291X,2022-06-15,Device
DLW_P_EGU_80_160_DDB_4_Idsat@1.2V_LT,A291X,2022-06-15,Device
DLW_P_EGU_80_160_DDB_4_Idlin_LT,A291X,2022-06-15,Device
DLW_P_LVT_200_280_DDB_4_Ihigh@0.75V_LT,A291X,2022-06-15,Device
DLW_P_LVT_150_230_DDB_4_Ihigh@0.75V_LT,A291X,2022-06-15,Device
DLW_P_LVT_150_230_DDB_4_Idsat@0.75V_LT,A291X,2022-06-15,Device
DLW_P_LVT_40_100_DDB_4_Ioffs@0.75V_LT,A291X,2022-06-15,Device
NL9T4FMDBREF~Ssat_LT,A291X,2022-06-15,Device
PM_Kelvin_1X_LT,A291X,2022-06-15,BEOL
OI2_wide_4000_4pt~Res_LT,A291X,2022-06-15,BEOL
HOL_MOL_VBD_UR_DUTP_VRAMP_LT,A291X,2022-06-15,REL
HOL_MOL_VBD_UR_DUTP_i_LT,A291X,2022-06-15,REL
HOL_MOL_VBD_UR_DUTP_mode_LT,A291X,2022-06-15,REL
H4_BEOLCAP_total_C0_LT,A26WU,2022-05-27,BEOL
OI2_BEOLCAP_lateral_C0_LT,A26WU,2022-05-27,BEOL
OI2_BEOLCAP_total_C0_LT,A26WU,2022-05-27,BEOL
VCHN_N3_chn1_RES_LT,A26WU,2022-05-27,BEOL
CMBSRP_M4_DUT8_RES_LT,A26WU,2022-05-27,BEOL
CMBSRP_D8_DUT1_RES_LT,A26WU,2022-05-27,BEOL
CMBSRP_D8_DUT2_RES_LT,A26WU,2022-05-27,BEOL
METAL_KELVIN_D8_LT,A26WU,2022-05-27,BEOL
METAL_KELVIN_H4_LT,A26WU,2022-05-27,BEOL
WireRes_H1_3W3S_Res_LT,A26WU,2022-05-27,BEOL
WireRes_H4_3W3S_Res_LT,A26WU,2022-05-27,BEOL
HB_ISOVIA~Res_LT,A26WU,2022-05-27,BEOL
HB_ISOVIA_E~Res_LT,A26WU,2022-05-27,BEOL
HB_ISOVIA_PAB~Res_LT,A26WU,2022-05-27,BEOL
HB_ISOVIA_D~Res_LT,A26WU,2022-05-27,BEOL
Y1_ISOVIA_PAB~Res_LT,A26WU,2022-05-27,BEOL
Y1_ISOVIA_D~Res_LT,A26WU,2022-05-27,BEOL
BEOL_STK_HB_kelvin~Res_LT,A26WU,2022-05-27,BEOL
BEOL_STK_Y1_kelvin~Res_LT,A26WU,2022-05-27,BEOL
NUL9T4FMDBREF~Ssat_LT,A26WU,2022-05-27,Device
NSL9T4FMDBREF~Ssat_LT,A26WU,2022-05-27,Device
NR9T4FMDBREF~DIBL_100n_LT,A26WU,2022-05-27,Device
NL9T4FMDBREF~DIBL_100n_LT,A26WU,2022-05-27,Device
EGP_NBTI_150_20F_SHIFT1_LT,A26WU,2022-05-27,REL
CMBSRP_D8_DUT4_RES_LT,A26WU,2022-05-27,BEOL
CMBSRP_D8_DUT3_RES_LT,A26WU,2022-05-27,BEOL
