parameter,lot_id,date,Owner
M3PWR_w36s62_4pt~Res_LT,A29PR,5/18/22,BEOL
M3_w24s16_4pt~Res_LT,A29PR,5/18/22,BEOL
,,,
BEOL_STK_Y1_kelvin~Res_LT,A29PR,5/18/22,BEOL
,,,
P032_bit_PU_L_Vtlin_LT,A29PR,5/18/22,SRAM
P032_bit_PU_L_Vtsat_LT,A29PR,5/18/22,SRAM
P032_bit_PU_L_Idsat_LT,A29PR,5/18/22,SRAM
P032_bit_PU_R_Idlin_LT,A29PR,5/18/22,SRAM
P032_bit_PU_R_Idsat_LT,A29PR,5/18/22,SRAM
P032_1b_PU_Idsat_avg_LT,A29PR,5/18/22,SRAM
P032_1b_Gamma_LT,A29PR,5/18/22,SRAM
P032_FET_PU_Idlin_LT,A29PR,5/18/22,SRAM
P032_FET_PU_Idsat_LT,A29PR,5/18/22,SRAM
P032_FET_PU_Vtlin_LT,A29PR,5/18/22,SRAM
P032_FET_PU_Vtsat_LT,A29PR,5/18/22,SRAM
P032_4FET_Gamma_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_L_Vtlin_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_L_Vtsat_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_L_Idlin_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_L_Idsat_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_R_Vtlin_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_R_Vtsat_LT,A29PR,5/18/22,SRAM
PL032S_bit_PU_R_Idsat_LT,A29PR,5/18/22,SRAM
PL032S_1b_PU_Vtsat_avg_LT,A29PR,5/18/22,SRAM
PL032S_1b_PU_Idsat_avg_LT,A29PR,5/18/22,SRAM
PL032S_1b_Gamma_LT,A29PR,5/18/22,SRAM
PL032S_4FET_PU_Isoff_LT,A29PR,5/18/22,SRAM
PL032S_FET_PU_Idoff_LT,A29PR,5/18/22,SRAM
PL032S_FET_PU_Idlin_LT,A29PR,5/18/22,SRAM
PL032S_FET_PU_Idsat_LT,A29PR,5/18/22,SRAM
PL032S_FET_PU_Vtlin_LT,A29PR,5/18/22,SRAM
PL032S_FET_PU_Vtsat_LT,A29PR,5/18/22,SRAM
,,,
DLW_P_LVT_200_280_DDB_4_Iodlin@0.8Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.5Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.4Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_200_280_DDB_4_Idlin_LT,A29PR,5/18/22,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.8Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.5Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.4Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_150_230_DDB_4_Idlin_LT,A29PR,5/18/22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.8Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.5Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.4Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_100_180_DDB_4_Ihigh@0.75V_LT,A29PR,5/18/22,Device
DLW_P_LVT_100_180_DDB_4_Idlin_LT,A29PR,5/18/22,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.8Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.5Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.4Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_70_150_DDB_4_Ihigh@0.75V_LT,A29PR,5/18/22,Device
DLW_P_LVT_70_150_DDB_4_Idlin_LT,A29PR,5/18/22,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.8Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.5Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.4Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_40_100_DDB_4_Ihigh@0.75V_LT,A29PR,5/18/22,Device
DLW_P_LVT_40_100_DDB_4_Idsat@0.75V_LT,A29PR,5/18/22,Device
DLW_P_LVT_40_100_DDB_4_Idlin_LT,A29PR,5/18/22,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.8Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.5Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.4Vod_LT,A29PR,5/18/22,Device
DLW_P_LVT_30_90_DDB_4_Ihigh@0.75V_LT,A29PR,5/18/22,Device
DLW_P_LVT_30_90_DDB_4_Idsat@0.75V_LT,A29PR,5/18/22,Device
DLW_P_LVT_30_90_DDB_4_Idlin_LT,A29PR,5/18/22,Device
,,,
CAP_N_SLVT_4_150_230_7700_Ij_LT,A29PR,5/18/22,Device
CAP_N_ULVT_4_150_230_7700_Ij_LT,A29PR,5/18/22,Device
,,,
PUL9T4FMDBREF~Rch3_LT,A29PR,5/18/22,Device
PSL9T4FMDBREF~Rch3_LT,A29PR,5/18/22,Device
PL9T4FMDBREF~Rch3_LT,A29PR,5/18/22,Device
,,,
Cap_N_type_RVT_3_8_60_54000_Ij@0.75V_LT,A29PR,5/18/22,Device
,,,
CMBSRP_M1_DUT4_RES_LT,A29PR,5/18/22,BEOL
CMBSRP_M1_DUT2_RES_LT,A29PR,5/18/22,BEOL
CMBSRP_M1_DUT1_RES_LT,A29PR,5/18/22,BEOL
,,,
vchnA_V2_DUT4_RES_LT,A29PR,5/18/22,BEOL
,,,
G2_wide_900_4pt~Res_LT,A29PR,5/18/22,BEOL
,,,
EGP100GC_16FET~Vtsat_100n_LT,A29PR,5/18/22,FEOLMOL_HOL
EGP1003FGC_16FET~Vtsat_100n_LT,A29PR,5/18/22,FEOLMOL_HOL
,,,
M032_40FIN_A_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_A_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_B_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_B_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_C_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_C_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_D_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_D_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_E_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_E_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_F_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_F_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_G_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_G_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_H_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_H_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_I_PU_Idsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_I_PU_Vtsat_LT,A29PR,5/18/22,SRAM
M032_40FIN_J_PU_Idsat_LT,A29PR,5/18/22,SRAM
,,,
M032_40FIN_J_PU_Vtsat_LT,A29PR,5/18/22,SRAM
OI2_SERP_1_2_R~Res_LT,A29PR,5/18/22,BEOL
,,,
EGN_PBTI_150_20F_PreVt_LT,AZD2Y,4/23/22,REL
EGP_NBTI_150_20F_PreVt_LT,AZD2Y,4/23/22,REL
,,,
SP_HCI_after_lin_LT,AZD2Y,4/23/22,REL
,,,
BEOLCAP_M3_LATERAL_LT,AZD2Y,4/22/22,BEOL
BEOLCAP_D8_1w1s_LATERAL_C0_LT,AZD2Y,4/22/22,BEOL
,,,
CMBSRP_M3_DUT4_RES_LT,AZD2Y,4/22/22,BEOL
,,,
WireRes_M3_3W3S_Res_LT,AZD2Y,4/22/22,BEOL
WireRes_H1_3W3S_Res_LT,AZD2Y,4/22/22,BEOL
,,,
M3PWR_w36s33_4pt~Res_LT,AZD2Y,4/22/22,BEOL
9T_V0V1PWR_4pt~Res_LT,AZD2Y,4/22/22,BEOL
,,,
PL032S_4FET_Gamma_LT,AZD2Y,4/22/22,SRAM
,,,
CMBSRP_M1_DUT3_RES_LT,AZD2Y,4/22/22,BEOL
CMBSRP_H1_H_DUT4_RES_LT,AZD2Y,4/22/22,BEOL
CMBSRP_H1_H_DUT3_RES_LT,AZD2Y,4/22/22,BEOL
CMBSRP_H1_H_DUT1_RES_LT,AZD2Y,4/22/22,BEOL
,,,
vchnA_V0_DUT6_RES_LT,AZD2Y,4/22/22,BEOL
,,,
OI2_SERP_2_4_R~Res_LT,AZD2Y,4/22/22,BEOL
OI2_SERP_4_8_R~Res_LT,AZD2Y,4/22/22,BEOL
,,,
QVIACHN_V1_M1~BV_LT,A290Y,4/19/22,REL
,,,
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
PCHK_0.1V_01_LT,A2965,4/18/22,BEOL
,,,
CM_RES_N_H_Dense_LT,A2965,4/18/22,FEOLMOL_HOL
,,,
MIMCAP_QM_HMPM_20x20_cap_LT,A2965,4/18/22,BEOL
MIMCAP_QM_HMPM_30x30_cap_LT,A2965,4/18/22,BEOL
MIMCAP_QM_PM_20x20_cap_LT,A2965,4/18/22,BEOL
MIMCAP_QM_PM_30x30_cap_LT,A2965,4/18/22,BEOL
,,,
VNCAP_M2_D8_40_65_DUT1_LT,A2965,4/18/22,BEOL
VNCAP_M2_D8_40_44_DUT1_LT,A2965,4/18/22,BEOL
VNCAP_M2_D8_40_44_DUT2_LT,A2965,4/18/22,BEOL
,,,
JQ2_2x2_Via_kelvin_touching_HM/PM_Res_LT,A2965,4/18/22,BEOL
JQ2_2x2_Via_kelvin_touching_QM_Res_LT,A2965,4/18/22,BEOL
,,,
ISOVIA_V0_RES_LT,A2965,4/18/22,BEOL
ISOVIA_V1_RES_LT,A2965,4/18/22,BEOL
ISOVIA_PAB_V0_Res_LT,A2965,4/18/22,BEOL
ISOVIA_BAR_V_V1_Res_LT,A2965,4/18/22,BEOL
ISOVIA_BAR_H_V1_Res_LT,A2965,4/18/22,BEOL
,,,
BEOL_STK_V1_kelvin~Res_LT,A2965,4/18/22,BEOL
,,,
9T_V1BARPWR_4pt~Res_LT,A2965,4/18/22,BEOL
,,,
P032_bit_PU_L_Idlin_LT,A2965,4/18/22,SRAM
PL032S_bit_PU_R_Idlin_LT,A2965,4/18/22,SRAM
PL032S_WRM_LT,A2965,4/18/22,SRAM
TPLL053_1b_RPD_Idsat_LT,A2965,4/18/22,SRAM
TPLL053_FET_RPD_Idsat_LT,A2965,4/18/22,SRAM
,,,
RVTP_TK_COV_LT,A2965,4/18/22,SRAM
,,,
CMBSRP_G2_V_DUT2_RES_LT,A2965,4/18/22,BEOL
CMBSRP_G2_V_DUT1_RES_LT,A2965,4/18/22,BEOL
,,,
ISOVIA_LRG_V1_Res_LT,A2965,4/18/22,BEOL
ISOVIA_PAB_V1_Res_LT,A2965,4/18/22,BEOL
,,,
M032_40FIN_B_PD_Idsat_LT,A2965,4/18/22,SRAM
PL032S_40FIN_B_PD_Idsat_LT,A2965,4/18/22,SRAM
PL032S_40FIN_C_PD_Idsat_LT,A2965,4/18/22,SRAM
PL032S_40FIN_D_PD_Idsat_LT,A2965,4/18/22,SRAM
PL032S_40FIN_E_PD_Idsat_LT,A2965,4/18/22,SRAM
,,,
9T_M2signal_4pt~Res_LT,AZD0T,4/2/22,BEOL
,,,
MIMCAP_QM_HMPM_1900x600_cap_LT,AZD0T,4/2/22,BEOL
,,,
CMBSRP_M2_DUT8_RES_LT,AZD0T,4/2/22,BEOL
CMBSRP_M2_DUT7_RES_LT,AZD0T,4/2/22,BEOL
CMBSRP_M2_DUT6_RES_LT,AZD0T,4/2/22,BEOL
CMBSRP_M2_DUT4_RES_LT,AZD0T,4/2/22,BEOL
CMBSRP_M2_DUT3_RES_LT,AZD0T,4/2/22,BEOL
CMBSRP_M2_DUT2_RES_LT,AZD0T,4/2/22,BEOL
CMBSRP_M2_DUT1_RES_LT,AZD0T,4/2/22,BEOL
,,,
METAL_KELVIN_M2_LT,AZD0T,4/2/22,BEOL
,,,
WireRes_B1_3W3S_Res_LT,AZD0T,4/2/22,BEOL
,,,
BEOL_STK_CM_OI2_kelvin1~Res_LT,AZD0T,4/2/22,BEOL
BEOL_STK_CM_OI2_kelvin2~Res_LT,AZD0T,4/2/22,BEOL
,,,
P032_wl_cap_LT,AZD0T,4/2/22,SRAM
P032_wl_res_LT,AZD0T,4/2/22,SRAM
TPLL053_RP_wl_res_LT,AZD0T,4/2/22,SRAM
,,,
QMETAL_M2_LKG~Lk_LT,AZD0T,4/2/22,REL
